body_id,name,segment,county,schools,enrollment,website,coverage_level,blocker_code,platform,board_page_url,own_site_doc_links,expected_meetings_per_year,docs_count,last_checked,last_success,manual_notes
NCES-3601192,Storefront Academy Harlem Charter School,NYC charter school boards,Manhattan,1,76,http://www.storefrontacademycs.org,1,,,,,,0,2026-09-20,,
NCES-3601193,Neighborhood Charter School-Bronx,NYC charter school boards,Bronx,1,344,http://www.ncschools.org,1,,,,,,0,2026-09-20,,
NCES-3601194,Creo College Preparatory Charter School,NYC charter school boards,Bronx,1,346,http://www.creoprep.org,1,,,,,,0,2026-09-20,,
NCES-3601195,Aeci Ii:  Nyc Charter Hs,NYC charter school boards,Bronx,1,418,http://aeci2charterhs.org,1,,,,,,0,2026-09-20,,
NCES-3601196,Dream Charter School Mott Haven,NYC charter school boards,Bronx,1,354,http://www.wearedream.org,1,,,,,,0,2026-09-20,,
NCES-3601197,University Prep Charter Middle School,NYC charter school boards,Bronx,1,398,http://www.uppublicschools.org,1,,,,,,0,2026-09-20,,
NCES-3601198,Bold Charter School,NYC charter school boards,Bronx,1,328,http://www.boldschools.org,1,,,,,,0,2026-09-20,,
NCES-3601199,Bronx Arts And Science Charter School,NYC charter school boards,Bronx,1,341,http://www.bronxcharter.org,1,,,,,,0,2026-09-20,,
NCES-3601200,Bronx Charter School For Excellence 5,NYC charter school boards,Bronx,1,265,http://www.excellencecommunityschools.org,1,,,,,,0,2026-09-20,,
NCES-3601201,Cardinal Mccloskey Community Charter School,NYC charter school boards,Bronx,1,371,http://cmccs.org,1,,,,,,0,2026-09-20,,
NCES-3601202,Kipp Bronx Charter School Ii,NYC charter school boards,Bronx,1,296,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,
NCES-3601203,Kipp Bronx Charter School Iii,NYC charter school boards,Bronx,1,806,,0,NO_WEBSITE_IN_REGISTRY,,,,,0,2026-09-20,,
NCES-3601204,Brooklyn Rise Charter School,NYC charter school boards,Brooklyn,1,210,http://www.brooklynrise.org,1,,,,,,0,2026-09-20,,
NCES-3601205,Leep Dual Language Academy Charter School,NYC charter school boards,Brooklyn,1,387,http://www.leepacademies.org,1,,,,,,0,2026-09-20,,
NCES-3601206,Brooklyn Prospect Charter School - Csd 15.2,NYC charter school boards,Brooklyn,1,1084,http://www.brooklynprospect.org,1,,,,,,0,2026-09-20,,
NCES-3601207,Flatbush Ascend Charter School,NYC charter school boards,Brooklyn,1,245,http://www.ascendlearning.org,1,,,,,,0,2026-09-20,,
NCES-3601208,East Flatbush Ascend Charter School (Efacs),NYC charter school boards,Brooklyn,1,235,http://www.ascendlearning.org,1,,,,,,0,2026-09-20,,
NCES-3601209,Ivy Hill Preparatory Charter School,NYC charter school boards,Brooklyn,1,213,http://www.ivyhillprep.org,1,,,,,,0,2026-09-20,,
NCES-3601210,East Brooklyn Ascend Charter School (Ebacs),NYC charter school boards,Brooklyn,1,113,http://www.ascendlearning.org,1,,,,,,0,2026-09-20,,
NCES-3601211,New Dawn Charter High School Ii,NYC charter school boards,Queens,1,228,http://www.newdawnchsqueens.org,1,,,,,,0,2026-09-20,,
NCES-3601212,Valence College Preparatory Charter School,NYC charter school boards,Queens,1,440,http://www.valencecollegeprep.org,1,,,,,,0,2026-09-20,,
NCES-3601213,Bridge Preparatory Charter School,NYC charter school boards,Staten Island,1,242,http://www.bridgeprepcharter.org,1,,,,,,0,2026-09-20,,
NCES-3601214,Hellenic Classical Charter School - Staten Island,NYC charter school boards,Staten Island,1,325,http://www.hccs-nys.org,1,,,,,,0,2026-09-20,,
NCES-3601217,Girls Preparatory Charter School Of The Bronx Ii,NYC charter school boards,Bronx,1,139,http://www.publicprep.org,1,,,,,,0,2026-09-20,,
NCES-3601218,Zeta Charter School - Mount Eden,NYC charter school boards,Bronx,1,311,http://zetaschools.org,1,,,,,,0,2026-09-20,,
NCES-3601219,Zeta Charter School - Tremont Park,NYC charter school boards,Bronx,1,351,http://zetaschools.org,1,,,,,,0,2026-09-20,,
NCES-3601220,Wildflower New York Charter School,NYC charter school boards,Bronx,1,37,http://wildflowerschools.org/ny/wildflowernewyorkcharterschool,1,,,,,,0,2026-09-20,,
NCES-3601221,Brilla Caritas Charter School,NYC charter school boards,Bronx,1,240,http://brillaschools.org,1,,,,,,0,2026-09-20,,
NCES-3601222,Brilla Pax Charter School,NYC charter school boards,Bronx,1,205,http://brillaschools.org,1,,,,,,0,2026-09-20,,
NCES-3601223,Capital Preparatory Bronx Charter School,NYC charter school boards,Bronx,1,400,http://www.capitalprepbronx.org/,1,,,,,,0,2026-09-20,,
NCES-3601224,Lamad Academy Charter School,NYC charter school boards,Brooklyn,1,187,http://www.lamadacademy.org,1,,,,,,0,2026-09-20,,
NCES-3601225,Renaissance Charter School 2 (The),NYC charter school boards,Queens,1,371,http://rencharters.org/,1,,,,,,0,2026-09-20,,
NCES-3601227,Kipp Beyond Charter School,NYC charter school boards,Manhattan,1,173,http://kippnyc.org,1,,,,,,0,2026-09-20,,
NCES-3601228,Amber Charter School Inwood,NYC charter school boards,Manhattan,1,102,http://www.ambercharter.org,1,,,,,,0,2026-09-20,,
NCES-3601229,E Monroe New Renaissance Basketball,NYC charter school boards,Bronx,1,228,http://www.earlmonroeschool.org,1,,,,,,0,2026-09-20,,
NCES-3601230,Achievement First Legacy Charter School,NYC charter school boards,Queens,1,153,http://www.achievementfirst.org,1,,,,,,0,2026-09-20,,
NCES-3601231,Richmond Preparatory Charter School,NYC charter school boards,Staten Island,1,219,http://richmondprepcharter.org,1,,,,,,0,2026-09-20,,
NCES-3680966,Success Academy Charter School-Bronx 5 Lower,NYC charter school boards,Bronx,1,115,http://www.successacademies.org,1,,,,,,0,2026-09-20,,
NCES-3680967,Success Academy Charter School-Bronx 5 Upper,NYC charter school boards,Bronx,1,60,http://www.successacademies.org,1,,,,,,0,2026-09-20,,
NCES-3680968,Dream Charter School Highbridge,NYC charter school boards,Bronx,1,53,http://www.wearedream.org,1,,,,,,0,2026-09-20,,
NCES-3680969,Family Life Academy Charter Schools High School,NYC charter school boards,Bronx,1,101,http://www.flacsnyc.com,1,,,,,,0,2026-09-20,,
NCES-3680970,Our World Neighborhood Charter School 3,NYC charter school boards,Queens,1,82,http://www.owncs.org,1,,,,,,0,2026-09-20,,
NCES-3680971,Staten Island Hebrew Public Charter School,NYC charter school boards,Staten Island,1,83,http://sihebrewpublic.org/,1,,,,,,0,2026-09-20,,
NYC-COUNCIL-BRONX-DELEGATION-OF-THE-NEW-YORK-CITY-CO,Bronx Delegation of the New York City Council,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-BROOKLYN-DELEGATION-OF-THE-NEW-YORK-CITY,Brooklyn Delegation of the New York City Council,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-CAUCUS-ANIMAL-WELFARE-CAUCUS,Caucus - Animal Welfare Caucus,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-CAUCUS-BLACK-LATINO-AND-ASIAN-CAUCUS,"Caucus - Black, Latino and Asian Caucus",NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-CAUCUS-COMMON-SENSE-CAUCUS,Caucus - Common-Sense Caucus,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-CAUCUS-IRISH-CAUCUS,Caucus - Irish Caucus,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-CAUCUS-ITALIAN-CAUCUS,Caucus - Italian Caucus,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-CAUCUS-JEWISH-CAUCUS,Caucus - Jewish Caucus,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-CAUCUS-LESBIAN-GAY-BI-SEXUAL-TRANSGENDER,"Caucus - Lesbian, Gay, Bi-sexual, Transgender, Queer, Intersex, Asexual Caucus",NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-CAUCUS-PROGRESSIVE-CAUCUS,Caucus - Progressive Caucus,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-CAUCUS-WOMEN-S-CAUCUS,Caucus - Women's Caucus,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-CITY-COUNCIL,City Council,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-OF-THE-WHOLE,Committee of the Whole,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-AGING,Committee on Aging,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-CHILDREN-AND-YOUTH,Committee on Children and Youth,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-CIVIL-SERVICE-AND-LABOR,Committee on Civil Service and Labor,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-CIVIL-AND-HUMAN-RIGHTS,Committee on Civil and Human Rights,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-CONSUMER-AND-WORKER-PROTECT,Committee on Consumer and Worker Protection,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-CONTRACTS,Committee on Contracts,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-CRIMINAL-JUSTICE,Committee on Criminal Justice,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-CULTURAL-AFFAIRS-LIBRARIES-,"Committee on Cultural Affairs, Libraries and International Relations",NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-DISABILITIES,Committee on Disabilities,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-ECONOMIC-DEVELOPMENT,Committee on Economic Development,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-EDUCATION,Committee on Education,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-ENVIRONMENTAL-PROTECTION-AN,Committee on Environmental Protection and Waterfronts,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-FINANCE,Committee on Finance,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-FIRE-AND-EMERGENCY-MANAGEME,Committee on Fire and Emergency Management,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-GENERAL-WELFARE,Committee on General Welfare,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-GOVERNMENTAL-OPERATIONS-STA,"Committee on Governmental Operations, State & Federal Legislation",NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-HEALTH,Committee on Health,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-HIGHER-EDUCATION,Committee on Higher Education,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-HOSPITALS,Committee on Hospitals,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-HOUSING-AND-BUILDINGS,Committee on Housing and Buildings,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-IMMIGRATION,Committee on Immigration,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-LAND-USE,Committee on Land Use,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-MENTAL-HEALTH-AND-SUBSTANCE,Committee on Mental Health and Substance Use,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-OVERSIGHT-AND-INVESTIGATION,Committee on Oversight and Investigations,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-PARKS-AND-RECREATION,Committee on Parks and Recreation,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-PUBLIC-HOUSING,Committee on Public Housing,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-PUBLIC-SAFETY,Committee on Public Safety,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-RULES-PRIVILEGES-ELECTIONS-,"Committee on Rules, Privileges, Elections, Standards and Ethics",NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-SANITATION-AND-SOLID-WASTE-,Committee on Sanitation and Solid Waste Management,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-SMALL-BUSINESS,Committee on Small Business,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-TECHNOLOGY,Committee on Technology,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-TRANSPORTATION-AND-INFRASTR,Committee on Transportation and Infrastructure,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-VETERANS,Committee on Veterans,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-WOMEN-AND-GENDER-EQUITY,Committee on Women and Gender Equity,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-ON-WORKFORCE-DEVELOPMENT,Committee on Workforce Development,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-COMMITTEE-TO-COMBAT-HATE,Committee to Combat Hate,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-DEMOCRATIC-CONFERENCE-OF-THE-COUNCIL-OF-,Democratic Conference of the Council of the City of New York,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-MANHATTAN-DELEGATION-OF-THE-NEW-YORK-CIT,Manhattan Delegation of the New York City Council,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-MINORITY-REPUBLICAN-CONFERENCE-OF-THE-CO,Minority (Republican) Conference of the Council of the City of New York,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-QUEENS-DELEGATION-OF-THE-NEW-YORK-CITY-C,Queens Delegation of the New York City Council,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-STATEN-ISLAND-DELEGATION-OF-THE-NEW-YORK,Staten Island Delegation of the New York City Council,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-SUBCOMMITTEE-ON-EARLY-CHILDHOOD-EDUCATIO,Subcommittee on Early Childhood Education,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-SUBCOMMITTEE-ON-LANDMARKS-PUBLIC-SITINGS,"Subcommittee on Landmarks, Public Sitings, Resiliency and Dispositions",NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-SUBCOMMITTEE-ON-SENIOR-CENTERS-AND-FOOD-,Subcommittee on Senior Centers and Food Security,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-SUBCOMMITTEE-ON-ZONING-AND-FRANCHISES,Subcommittee on Zoning and Franchises,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-COUNCIL-TASK-FORCE-TO-COMBAT-ANTISEMITISM,Task Force to Combat Antisemitism,NYC Council bodies,NYC,,,https://legistar.council.nyc.gov,3,NEEDS_API_TOKEN,Legistar,https://legistar.council.nyc.gov/Calendar.aspx,,,0,2026-09-20,,Token request form: council.nyc.gov/legislation/api
NYC-CEC-01,Community Education Council District 1,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-02,Community Education Council District 2,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-03,Community Education Council District 3,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-04,Community Education Council District 4,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-05,Community Education Council District 5,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-06,Community Education Council District 6,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-07,Community Education Council District 7,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-08,Community Education Council District 8,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-09,Community Education Council District 9,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-10,Community Education Council District 10,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-11,Community Education Council District 11,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-12,Community Education Council District 12,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-13,Community Education Council District 13,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-14,Community Education Council District 14,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-15,Community Education Council District 15,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-16,Community Education Council District 16,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-17,Community Education Council District 17,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-18,Community Education Council District 18,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-19,Community Education Council District 19,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-20,Community Education Council District 20,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
NYC-CEC-21,Community Education Council District 21,NYC education councils,NYC,,,,0,NO_REGISTRY_URL,,,,,0,2026-09-20,,
